node_id,observed_label,degree,is_poisoned,score_structure,score_input_spectrum,score_model_js,score_spectral_relation,score_transfer,score_combined,moment_0,moment_1,moment_2,moment_3,input_band_0,input_band_1,input_band_2,input_band_3,model_js_layer_1,model_js_layer_2,spectral_relation_layer_1,spectral_relation_layer_2,delta_gain_l1_b0,delta_gain_l1_b1,delta_gain_l1_b2,delta_gain_l1_b3,delta_gain_l2_b0,delta_gain_l2_b1,delta_gain_l2_b2,delta_gain_l2_b3
18,1,5,0,1.0059225261211395,0.898146241903305,1.2440090477466583,1.0832404268716207,2.3178239464759827,0.4169311750470813,1.2775743,1.8806553,2.9063835,4.598993,0.38404343,0.20033896,0.19374701,0.22187062,0.0022089952,0.0064603146,0.004311700351536274,0.008585433475673199,1.2361655,2.0963984,0.6027603,1.2969227,3.6232142,5.0869207,4.604372,1.9824362
19,3,1,0,2.2380460500717163,2.9026640355587006,0.38424090296030045,4.082523824430793,1.5660210847854614,1.792790695814731,1.1312321,1.8376192,3.101207,5.2859955,0.45950866,0.1176915,0.09100573,0.33179417,0.0011850528,0.0022066922,0.0018250824650749564,0.005888959858566523,1.2561479,1.608346,1.2338953,0.6438494,3.4308949,3.9416122,3.3524823,3.248745
20,0,8,1,0.872835248708725,0.43151208758354187,0.050215668976306915,0.494222191480415,0.7484323084354401,0.8068918856271751,1.1458826,1.6279732,2.3987956,3.6052074,0.94137233,0.025887152,0.013912347,0.01882814,0.00014279228,0.0012949938,0.0007590570603497326,0.0075333453714847565,1.7352343,2.033021,1.5034084,1.702055,5.9518695,6.171404,4.258949,4.736253
21,3,2,0,3.3425166606903076,3.163201868534088,1.9339765906333923,1.3441769167571116,1.4375166296958923,2.0175276859429174,1.3000978,2.161913,3.7201326,6.4774456,0.5148731,0.08282628,0.064145416,0.33815515,0.0025958505,0.004751316,0.002793209860101342,0.010314860381186008,0.95244884,1.6903343,1.0577393,1.7231922,3.3018827,4.445843,3.9534378,2.8017883
22,0,8,1,1.2209515571594238,0.5695514380931854,0.5076268315315247,3.7032379592018296,0.5930150151252747,1.657241714536958,1.1750015,1.4996325,1.9785179,2.688938,0.89376974,0.074953005,0.022669721,0.0086075505,0.00025739113,0.0010315839,0.001975360559299588,0.010109865106642246,1.7425017,1.9290891,1.1794763,1.5858173,5.9683604,5.8756166,3.8864412,4.5337934
23,6,1,0,0.5283434391021729,1.8098824620246887,3.756287693977356,1.0330242761372725,2.7251991033554077,1.8417341858606702,1.4269567,2.1761801,3.4759977,5.674967,0.35448483,0.25662822,0.19852698,0.19035992,0.0026981109,0.0009924958,0.0,0.008040796965360641,1.5454135,2.1708422,1.6723728,1.7524147,3.9233127,4.250349,3.5297127,3.8433657
24,3,7,0,0.5414672940969467,1.572263479232788,0.6419654786586761,5.024363842999328,2.2336831092834473,1.6700097971847623,1.2581455,1.5862774,2.0652099,2.7566092,0.61728853,0.15350756,0.15970075,0.069503136,0.00010490851,0.0008531069,0.005031644366681576,0.015332171693444252,1.1137013,0.89270973,1.1889668,1.1336184,3.6211557,3.0902753,3.4523144,2.4736366
25,3,4,0,0.9076662659645081,0.3379005789756775,0.4548807516694069,0.6524636149018019,1.4319089651107788,0.42778346707519344,1.1328931,1.4938179,2.094066,3.052808,0.49721795,0.18442121,0.15746553,0.16089535,1.8675742e-05,0.0022269832,0.0013444552896544337,0.011743784882128239,0.9490981,1.0996017,1.1284037,0.94180393,3.3559532,4.856074,1.8777542,1.7031107
26,6,5,0,0.7300190031528473,1.00916987657547,0.7597483992576599,0.5636589886728255,0.6915321052074432,0.6594961531113606,1.3225981,1.6588607,2.1005147,2.6792984,0.6812806,0.0717667,0.17763565,0.069317065,4.2391075e-06,3.402766e-05,0.001029866747558117,0.0028396015986800194,1.329957,1.4584064,1.3649597,1.1323748,3.9058318,3.8653688,3.2050076,3.0412426
27,3,4,0,0.21846536546945572,0.6744774580001831,0.43071555718779564,0.04594645257122237,1.6397088766098022,0.6380266922022826,1.2359871,1.6327424,2.1999216,2.999979,0.5569641,0.11232357,0.21063417,0.12007823,0.0007393606,0.0033912088,0.0019406414357945323,0.011320875957608223,0.9221282,1.8353748,0.69469357,0.6628742,3.3009949,5.035142,1.9950247,1.5454664
28,2,1,0,0.7981555461883545,0.23263434693217278,0.23844337463378906,0.5076504960251091,1.5750330686569214,0.6925576061643879,0.9715393,1.3060986,1.9140887,2.9373913,0.35331655,0.24273854,0.21475269,0.18919224,0.0022104015,0.0037543022,0.0,0.006542414426803589,0.6892891,1.184905,0.7880821,0.809371,3.7382388,4.387103,3.8036208,3.475937
29,4,2,0,0.7063935995101929,1.798058271408081,6.4459388256073,1.3364976090431986,2.930369734764099,2.687501837759151,1.0534528,1.2974616,1.7153139,2.3802516,0.16231042,0.35948664,0.3328509,0.14535213,0.017007004,0.0096534975,0.0,0.0,1.9094448,3.0257912,2.2442503,1.3070698,4.4125156,5.8110414,4.526576,3.826304
30,3,6,0,0.7409856617450714,0.7802002131938934,4.326470971107483,0.9822252973254566,2.763495683670044,2.7236401015360463,1.2820672,1.747448,2.5157783,3.7471821,0.49953008,0.16352071,0.14123693,0.19571228,0.0050670076,0.0080139935,0.002874481724575162,0.010869709774851799,0.7920246,2.5209436,1.5023623,0.5808468,3.144795,6.808737,2.9812145,2.830841
31,0,4,1,1.6140008568763733,0.6102692186832428,0.4439687952399254,0.5749571020442068,0.7739172279834747,0.5801577460553005,1.7051874,2.6690233,4.238336,6.7755895,0.98710823,0.0056180772,0.00032369175,0.0069499947,9.88588e-06,0.0005230247,0.0006900415755808353,0.007927734404802322,1.7307785,1.641707,1.6899581,1.4044256,6.258034,4.9625545,5.601676,4.83166
32,0,4,0,1.9603996276855469,10.0,9.579720973968506,6.286282582089218,10.0,6.194877444968716,0.92282933,1.0721203,1.3547612,1.8457913,0.48819223,0.19619058,0.1717431,0.14387421,0.0024700006,0.0054426575,0.0035506237763911486,0.012540550902485847,0.9089503,3.11938,1.383213,0.94974136,3.3346677,7.156733,3.3525362,2.5437584
33,4,9,0,0.07542670890688896,0.609134316444397,0.8374595120549202,1.3476273141885708,2.6579298973083496,1.0374324646607023,1.2183338,1.6683302,2.36831,3.4371703,0.6272156,0.09785736,0.15239486,0.12253215,0.0014884565,0.0063102134,0.004864439368247986,0.015697870403528214,1.4109702,2.8153563,0.8505106,0.7548504,3.7988448,6.7698436,1.3371973,1.6395416
34,2,1,0,1.6818973422050476,3.0090274810791016,1.4145452976226807,2.5382248507312113,0.8911101818084717,1.2622131490659887,1.0072411,1.0212917,1.0438108,1.0776579,0.1262174,0.38403654,0.4100888,0.07965728,0.0052796793,0.006212013,0.0,0.03149107098579407,0.554615,1.3394413,0.8734751,0.87678623,3.5413718,4.393287,3.424584,3.082282
35,0,3,0,0.5120823234319687,0.7051525712013245,0.5479006767272949,0.42322393313227036,0.9735580682754517,0.35346607407894576,1.2359196,1.5493771,2.0003116,2.6299374,0.40472314,0.17696965,0.28652462,0.13178259,0.0005928931,0.0016656282,0.0010558790527284145,0.008760681375861168,1.1016436,2.210865,1.1762037,1.0820599,3.585568,4.7393513,2.4611206,2.3453197
36,1,8,0,0.8753098845481873,0.7099961340427399,0.44349901378154755,0.742889069046861,0.5270161479711533,0.6634171147267358,1.3777288,1.9176682,2.7531004,4.027167,0.5742104,0.12098137,0.16870566,0.13610251,6.400302e-05,0.0013154293,0.002692895010113716,0.011113915592432022,1.0307026,0.92955303,0.78476334,0.8348799,3.3564177,4.518903,2.3981771,2.0801373
37,0,6,1,2.191055417060852,0.7562648057937622,0.5968893617391586,0.6181370269203493,1.0485327243804932,0.4964806854675866,1.5598806,2.2887452,3.4598882,5.374002,0.97117984,0.013328335,0.005211783,0.010280051,7.102939e-05,0.0017853553,0.0007638972601853311,0.008475588634610176,1.7332747,1.9775119,1.3900928,1.8075976,6.163224,5.711654,3.8910003,3.3835874
38,4,4,0,0.11252741515636444,1.7531810998916626,0.20285326428711414,0.2775091077976354,1.375707671046257,0.8849935372185207,1.2151842,1.6248946,2.2915843,3.3205159,0.40313238,0.17345715,0.19456892,0.2288415,0.0014773586,0.0009772045,0.0026407826226204634,0.010852734558284283,1.2961965,2.251626,1.265912,1.2675819,3.7977438,5.046223,3.3553524,5.418045
39,4,7,0,0.6772834062576294,1.0147846341133118,0.05759363994002342,1.924036457751281,2.126439929008484,1.0380834219807238,1.4364291,2.0964031,3.1944807,4.991923,0.7334565,0.055742845,0.1079857,0.10281502,0.0013918629,0.002187877,0.006810303777456284,0.014588281512260437,1.5275631,0.7504082,1.2399282,1.792881,4.4161997,3.501905,3.4168744,3.0176325
40,0,6,1,1.8280524611473083,0.9279889166355133,0.658418282866478,0.4481290695614235,0.9021999835968018,0.4379965992438112,1.401383,2.0837808,3.2290545,5.1093736,0.978963,0.0015159406,0.003140877,0.016380176,8.300314e-06,0.00089688913,0.0006861182628199458,0.007769981864839792,1.7366667,1.8564196,1.6274409,1.7298131,6.1194744,6.020843,4.884986,4.5966506
41,6,4,0,1.7457443475723267,1.9447752833366394,0.3256261767819524,0.09985154531851789,0.9635405242443085,1.5701317248400573,1.1082243,1.26799,1.4797424,1.739389,0.4032537,0.2366572,0.26361737,0.096471794,0.0002587694,0.0021199551,0.001345400814898312,0.00460192421451211,0.9968629,1.5298328,1.274621,0.9800501,3.6004071,4.8325973,2.8758936,2.6061897
42,6,2,0,1.9222330451011658,0.7222322225570679,0.35575771890580654,0.20910697054808325,2.0410364270210266,0.701944604164432,2.0176578,3.3414419,5.6924286,9.856539,0.5934125,0.100950174,0.08920485,0.2164325,0.00026348713,0.0022064599,0.00206123199313879,0.004453492816537619,1.1413846,1.4340439,1.1274815,1.2326002,3.8878403,4.7682843,4.426532,2.316062
43,0,9,1,0.9577649533748627,0.3239051401615143,0.7126096189022064,2.1309935765492374,0.6465888321399689,0.9692336129327863,1.1615912,1.5474601,2.1438668,3.051035,0.90383995,0.055978455,0.021943811,0.0182378,0.0002235273,0.0019247766,0.0018450209172442555,0.007474975660443306,1.7575548,1.9569197,1.3636398,1.6235356,5.9204035,6.0128093,3.4307437,3.4965386
44,3,3,0,4.913337230682373,2.300460398197174,0.7169707119464874,0.5302072358341297,2.961515247821808,1.8116439987239297,1.6666666,2.8333333,4.8611107,8.375,0.7707084,0.0132308155,0.040141944,0.17591876,2.856247e-05,0.00074826553,0.0015209345147013664,0.010909964330494404,1.2074142,1.3884411,1.4388046,1.3050566,3.8446817,4.3344564,2.7624722,3.007987
45,3,6,0,0.41911521553993225,0.7495763003826141,0.3370635509490967,0.30854832687323497,1.4749260544776917,0.5731297967276321,1.2950975,1.6733551,2.2279353,3.012728,0.43396556,0.2292145,0.19113064,0.14568932,0.000655088,0.0007346673,0.001740504172630608,0.011018075980246067,1.1098089,1.6466846,1.7787409,0.9937382,3.4603643,4.002585,3.44207,2.0512667
46,2,2,0,1.4761347770690918,0.9098397195339203,0.49792830646038055,5.037063922890099,4.072715520858765,0.7409878809536407,1.5535687,2.4624693,4.0476727,6.7618766,0.39155233,0.17469159,0.1819959,0.25176018,0.0008561369,0.0014643501,0.0004212775966152549,0.010396972298622131,0.7744422,1.0772161,1.305974,1.7129431,4.0091624,4.5774345,4.2640705,3.9458132
47,0,5,1,1.0700242519378662,0.674389511346817,0.06042904779314995,0.6988870335523036,3.2767205834388733,0.2977221077413191,1.5623884,2.3829002,3.7199357,5.8783016,0.98771495,5.953101e-05,0.0014901793,0.010735321,5.3807926e-05,0.0005634887,0.0006538562010973692,0.007875905372202396,1.7390215,-0.37387466,1.6799746,1.6788473,6.17994,5.8131137,5.1655,4.578438
48,0,12,1,1.1696067452430725,1.4149908125400543,3.726963758468628,6.824005747108971,1.5254009366035461,4.476743381501647,1.4438906,2.0134656,2.9402952,4.436688,0.8692758,0.065438785,0.03130233,0.033983074,0.00043805386,0.005666403,0.0018612021813169122,0.01670021004974842,1.7061236,2.049108,1.3457384,1.6778755,5.616798,5.5710344,2.6800017,2.50873
49,4,2,0,0.44048891961574554,1.536971002817154,2.585183173418045,4.859409039205903,1.483884185552597,2.435911857832193,1.2756829,1.5615891,2.0024555,2.6723185,0.29506883,0.5162294,0.08787374,0.100828014,0.0021150485,0.014327068,0.0,0.07240244746208191,1.2048864,1.6708498,1.5985422,1.3877745,3.9445844,3.440569,2.4003072,2.1238632
50,5,1,0,1.3008064031600952,1.4402329921722412,0.9835571348667145,5.625954057356939,1.1830479502677917,1.3915233308281771,1.120412,1.2776041,1.554983,2.0437198,0.16942982,0.36200812,0.3612681,0.10729404,0.010840814,0.00981288,0.00810049008578062,0.021081743761897087,0.99527836,2.3413935,1.3742723,0.79289913,3.3496652,4.5131445,4.0291686,2.9671597
51,3,6,0,0.4271990805864334,0.6392880380153656,0.7438784539699554,0.08669070656376217,1.0917271375656128,0.7039306760529265,1.2293833,1.6708318,2.382239,3.511958,0.55464876,0.10690649,0.17645667,0.1619881,0.0001964813,0.00026712788,0.0018690751167014241,0.011204727925360203,0.85879946,0.97704506,1.116704,1.4017525,3.31143,3.7807016,2.7418146,2.6206598
52,0,5,0,0.0,10.0,6.933135628700256,3.8284007823952573,8.862841129302979,5.11649369592575,1.3130203,1.8524598,2.7063656,4.025765,0.3876464,0.18287367,0.22507888,0.20440112,0.0009746907,0.0026597441,0.001900705392472446,0.010388395749032497,1.2944074,1.8917055,0.65113544,1.8492613,3.9230251,5.068576,4.4781837,2.084322
53,2,3,0,1.3532034158706665,1.0090487599372864,0.28210110776126385,2.801029282373556,2.974802017211914,0.47414587730853075,1.0498551,1.1155729,1.2268921,1.4085135,0.29823634,0.32513964,0.28473148,0.09189261,0.0019860757,0.0042932997,0.0,0.0336436927318573,0.59012127,0.5449085,1.2280493,1.0195179,3.5453396,4.445489,2.7449393,2.7888641
54,1,2,0,0.13415266200900078,2.871995210647583,5.662439346313477,3.2787958000553568,2.5170202255249023,3.5587657944729054,1.164938,1.5724187,2.2670426,3.399155,0.27114382,0.4563582,0.14255199,0.12994604,0.018170994,0.008616651,0.0,0.0016198967350646853,1.2177706,2.4259806,1.9155025,1.7849045,3.8345184,5.31828,3.4691663,3.3905678
55,4,12,0,0.1026582345366478,0.889478787779808,0.8316976130008698,1.0328185045496057,2.308209240436554,0.7652850649157246,1.2033544,1.6564685,2.418601,3.651129,0.4091902,0.39661798,0.07218896,0.122002974,0.0026943337,0.0038315745,0.0,0.004512242507189512,0.8189392,1.6860857,1.1496296,1.2842073,3.4419656,4.562947,2.7936463,2.1470962
56,6,4,0,0.6553030908107758,0.9782597720623016,2.01091206073761,1.0341725425603479,2.1893701553344727,1.050017569338333,1.2320793,1.5893631,2.106928,2.8493435,0.52373224,0.18500632,0.20174047,0.08952101,0.0010341355,0.0035731448,0.002180368173867464,0.006835471838712692,1.0276246,2.2540684,1.7230215,1.1634312,3.6493711,6.6993613,4.1374893,3.1369238
57,3,1,0,0.18925823643803596,1.967775821685791,7.674645185470581,6.199969095655835,1.2236992716789246,4.025602025280445,1.2286657,1.5985628,2.208718,3.1788337,0.26629567,0.2911423,0.27205995,0.17050202,0.01168693,0.011905976,0.0,0.0,0.948751,1.7904959,1.5517569,1.4860058,3.220111,4.1663775,3.625526,2.9142213
58,2,1,0,0.6726365983486176,0.5022058039903641,0.18488395027816296,0.5413149232505531,1.9635019898414612,0.6060880141396755,1.276747,1.8977255,2.9496667,4.6595216,0.30451223,0.2520747,0.21759914,0.22581391,0.0019569914,0.0017427119,0.0,0.006266670301556587,0.7473502,1.1569881,0.87871647,1.0920877,3.730641,3.9854426,3.5621643,2.8367882
59,2,10,0,0.45387864112854004,0.48168016970157623,0.47736188769340515,0.63642007548032,1.4679065942764282,0.7166904755291558,1.3824888,1.9217316,2.7996304,4.207052,0.48660043,0.17030197,0.2062756,0.13682206,0.0007819707,0.00027825625,0.0,0.009936912916600704,0.49961185,1.1697578,0.8807535,1.320076,3.5373182,3.1191487,2.969925,3.8398294
60,0,3,0,0.49789880216121674,1.4561082124710083,2.3536767661571503,3.4529776269629906,4.587037444114685,3.233966497185308,1.1748081,1.4718224,1.9713854,2.7768729,0.740022,0.065205045,0.13059284,0.06418018,0.0018019995,0.01973214,0.007787878625094891,0.05562790855765343,1.5695968,0.5218868,0.5892868,1.6371078,5.27131,2.5830092,1.9347153,2.8271608
61,0,5,0,1.150453358888626,10.0,10.0,5.114807059293496,10.0,5.6090622641486565,1.0821961,1.345028,1.7892885,2.509705,0.36478582,0.23111679,0.25151768,0.15257977,0.0029028866,0.009803022,0.0039042115677148104,0.009228506125509739,0.9624324,2.692008,0.060333252,1.1061506,3.3237505,7.1079807,4.1551685,1.6541567
62,0,1,0,0.17836535722017288,0.7582010328769684,0.44358112663030624,3.4397933600076662,0.988575667142868,1.8576435831878082,1.2868907,1.7775203,2.6272652,4.0493174,0.30017138,0.22325715,0.26202902,0.21454242,0.00057243404,0.002597828,0.01097277831286192,0.027473049238324165,1.3136525,1.51935,1.0786095,1.1592016,3.8448105,3.8242884,3.0636706,3.2875452
63,4,1,0,1.4476197957992554,2.5643993467092514,0.5460241436958313,0.8884452849700097,1.0572190582752228,1.0079970809824474,1.5589255,2.5625298,4.348787,7.526448,0.5096819,0.10480747,0.08262291,0.3028878,0.0027560988,0.0017492365,0.0004208293976262212,0.004565195646136999,1.3253775,2.3048983,1.8920975,1.6291256,3.6889997,4.5547423,3.8769388,3.6059914
64,2,3,0,0.8424625396728516,2.7668651342391968,0.7756317853927612,0.08830723958256573,2.0354095697402954,0.7007710801322986,1.4663887,2.0892677,3.0402737,4.4798665,0.6384717,0.14386266,0.12028034,0.09738523,0.00044004302,0.00047548686,0.0,0.009977240115404129,0.6876221,1.1283798,0.7745571,1.1844168,3.5630298,3.7141924,3.007928,2.5435495
65,0,10,0,1.1187458038330078,8.385369300842285,0.9053832292556763,0.5724284519443107,10.0,4.257839167652845,1.4300632,2.0087194,2.928994,4.366359,0.57993996,0.1387219,0.13119538,0.15014264,0.00030645824,0.0017676107,0.0008749933331273496,0.008654405362904072,1.0640655,1.5703669,0.8905592,0.85566425,3.491589,3.95615,2.1487255,2.2619705
66,4,1,0,3.067734122276306,5.485503852367401,0.9183526933193207,0.08233381336601517,5.735078811645508,3.709844673528891,2.0,4.0,8.0,16.0,0.49999994,9.333329e-08,9.333329e-08,0.49999994,1.0122339e-09,1.2708215e-08,0.0021684381645172834,0.01030105073004961,1.2509265,0.0,0.0,0.0,4.000203,0.0,0.0,0.0
67,5,3,0,1.725818395614624,1.9084483981132507,1.6012487411499023,0.4234099289572242,2.4569475650787354,1.255705384225902,1.3070883,2.316416,4.1755953,7.5705743,0.33180583,0.5307106,0.052300144,0.0851834,0.008717451,0.020115897,0.0,0.004417479038238525,1.2793775,1.9295201,0.60508156,1.2002478,4.070766,5.992483,3.6775255,2.8534946
68,0,6,1,0.7822015285491943,0.9023451805114746,0.722040206193924,2.410900292322624,1.1768038868904114,0.9055176863427359,1.2784361,1.6505057,2.1691215,2.8962135,0.9374219,0.049811818,0.009051759,0.0037144711,0.0002596943,0.0006912243,0.0015357780503109097,0.006360732018947601,1.6945813,1.9357028,1.0343351,1.4897785,5.921252,6.0987177,4.505692,4.125807
69,6,7,0,1.573105275630951,2.0563788414001465,0.3689325898885727,0.23293778346620841,2.29433935880661,1.2039891017694395,1.1576921,1.3348347,1.5745519,1.8823656,0.38775682,0.24603038,0.26751387,0.098698944,0.0003964751,0.00062665687,0.0017533448990434408,0.004407028201967478,0.8474488,1.1645594,1.014329,1.0068264,3.2164488,3.4898634,2.9487257,2.3769417
70,5,2,0,0.15617162734270096,1.2562403678894043,0.43788765370845795,0.4439321858435362,0.6497619450092316,0.6820197585742436,1.2566432,1.7824346,2.6161847,3.888815,0.48550874,0.13292065,0.20682634,0.17474435,0.0024945252,0.0030426302,0.001743251457810402,0.0025970241986215115,1.1839042,2.110197,0.9192705,0.7440901,3.666656,4.688782,3.2570372,2.9015045
71,0,6,1,0.49271121621131897,0.796629935503006,0.8215629458427429,0.3846624461176181,1.4917158484458923,0.49732787041689425,1.4146881,1.9177647,2.6045706,3.539444,0.9752879,0.0049184063,0.012016797,0.007776926,1.717119e-05,0.00057706214,0.0006619494524784386,0.007911691442131996,1.7287717,1.8508549,1.5060396,1.5978155,6.0982175,5.158751,4.7741647,5.3344307
72,2,2,0,1.3666366338729858,3.058995485305786,0.7725034654140472,3.4977616522283226,0.8800871074199677,0.9288072935477645,1.0539137,1.1191446,1.2236927,1.3877107,0.1045983,0.4274873,0.40275237,0.065161854,0.004391272,0.0038283793,0.0,0.03935060277581215,0.598371,1.3213882,1.1712751,1.0246325,3.4940429,4.8027496,3.2150002,2.9785948
