node_id,observed_label,degree,is_poisoned,score_structure,score_input_spectrum,score_model_js,score_spectral_relation,score_transfer,score_combined,moment_0,moment_1,moment_2,moment_3,input_band_0,input_band_1,input_band_2,input_band_3,model_js_layer_1,model_js_layer_2,spectral_relation_layer_1,spectral_relation_layer_2,delta_gain_l1_b0,delta_gain_l1_b1,delta_gain_l1_b2,delta_gain_l1_b3,delta_gain_l2_b0,delta_gain_l2_b1,delta_gain_l2_b2,delta_gain_l2_b3
32,0,16,0,1.4958556294441223,0.6809024214744568,0.6709327399730682,2.047267585048499,3.587858200073242,0.9270173206060459,1.0151598,1.1558018,1.3900489,1.7394439,0.987977,0.007219884,0.003684129,0.0011190531,0.0001465253,0.00023584344,0.007062062621116638,0.0011098540853708982,1.4606841,1.9483914,1.6726809,1.4898043,3.265193,4.223105,2.7844963,2.3039541
33,2,16,0,1.0373820960521698,1.2909992933273315,0.6983441710472107,0.6060310047861794,1.527012288570404,0.2971409912142869,0.9775577,1.072111,1.223923,1.4415159,0.9685378,0.020946415,0.008594486,0.0019212675,0.002673301,0.00024800326,0.009643531404435635,0.00032920195371843874,2.139408,1.1168013,1.5970287,1.6333418,3.5060577,3.7915006,2.0987902,2.2714367
34,2,10,0,0.9284873008728027,0.6377921402454376,0.4723265469074249,0.5273955251166088,5.288366794586182,1.1054371519126345,0.99103683,1.0967132,1.2828568,1.5694937,0.95198643,0.04098581,0.004436493,0.00259132,0.0024714405,0.00031046482,0.006706833839416504,0.0003799636324401945,2.1263585,1.1914682,-0.13702106,0.21504402,3.4219828,3.8677444,3.3017483,2.5150833
36,2,7,0,1.00954008102417,2.7000691890716553,5.523958325386047,2.243501527963546,2.425962448120117,3.248926170690664,0.9723206,1.0941602,1.3075052,1.6388372,0.8987512,0.071193464,0.022174204,0.007881069,0.0003307839,0.0029016682,0.0014330977573990822,0.0,2.0326037,1.7291903,1.7241602,1.5002117,3.3202634,4.6531496,3.2898226,1.4499855
38,0,16,0,0.6159335672855377,0.705828458070755,0.5560758858919144,0.06075134860571015,3.3569682836532593,0.5364512382438287,1.141687,1.3177081,1.5718006,1.9232303,0.98818326,0.002497346,0.008361927,0.00095746573,6.523821e-06,0.0006157043,0.005943735130131245,0.0012841116404160857,1.4995537,1.5892434,1.397316,1.3608723,3.4802916,4.95698,1.782526,2.2757683
40,1,13,0,0.4060014337301254,0.6034554243087769,0.428053617477417,3.774085169867295,2.3059998154640198,0.5839165019253064,1.0743074,1.2272655,1.4739308,1.8477411,0.9399101,0.052528985,0.0049040117,0.002656863,0.0024079308,0.008217445,0.0002774380845949054,5.045638681622222e-05,1.1073332,2.1759152,1.0126295,0.9918318,2.538475,5.1911664,3.7219324,5.221884
42,0,10,0,1.8766477704048157,0.6708052456378937,1.0150820165872574,1.6469985709476889,2.8483091592788696,0.6125074649192542,1.2427475,1.5399098,1.9898151,2.651367,0.98742014,0.008742325,0.002641736,0.0011958665,3.2522854e-05,0.0011338915,0.005964134354144335,0.0018648055847734213,1.510813,1.4980803,0.44929504,1.1241932,3.4686956,5.938653,1.8927927,2.5059805
43,0,6,0,0.6141049563884735,1.7406478524208069,0.5283695757389069,0.32872005294356366,4.31707763671875,0.838412073387782,1.053656,1.2453178,1.5679983,2.0658784,0.9016412,0.0512535,0.036794733,0.010310506,1.555543e-05,0.0005707438,0.00592460623010993,0.0013957158662378788,1.4124687,1.3711233,1.5351019,1.5300798,3.1005447,4.275537,2.94273,2.4210358
51,0,14,1,0.47065894305706024,4.934282541275024,5.0997148007154465,6.574301937617078,1.0703816711902618,5.200814845654767,1.1861658,1.432962,1.7784129,2.2468262,0.7655665,0.15179867,0.06515228,0.017482566,0.0043170573,0.00090076344,0.04300563782453537,0.0022900719195604324,1.7974477,0.8469815,0.8516207,1.1828642,3.290824,3.8568478,2.8965845,3.0834694
58,0,8,0,0.760694831609726,0.678106039762497,0.34579056315124035,0.16718092079645586,3.059001922607422,0.3852216926906936,1.119487,1.2833997,1.5358454,1.9069546,0.9878036,0.008365243,0.0025946263,0.0012365883,6.393964e-06,0.00069556094,0.005995411425828934,0.0014304836513474584,1.517899,1.550581,1.3359728,1.0988111,3.5082846,4.454203,0.85994434,0.26890755
68,1,9,0,3.004435181617737,1.0820096731185913,0.45783695578575134,5.070351410889848,1.0506723523139954,1.529659540525817,0.96164614,1.0096518,1.1008555,1.2336736,0.9429051,0.023705326,0.011816308,0.021573288,0.0016264935,0.00975721,0.0009312222828157246,8.298581087728962e-05,1.0273612,2.1597362,1.7963161,1.7190104,2.3894765,5.900108,3.604525,2.6874638
69,2,11,0,1.1756479144096375,0.5035936534404755,0.8018858134746552,0.5489310988442698,1.4529476165771484,0.331408212758442,1.1248298,1.3346391,1.6774935,2.20877,0.9429181,0.027462468,0.023516612,0.006102865,0.00095953676,0.00012038447,0.009654802270233631,0.00035738933365792036,2.2993987,1.5924816,0.4552679,0.44491196,3.554457,3.8642612,3.5588222,3.476348
70,0,4,0,0.21504446864128113,5.1404759883880615,0.4789002239704132,7.6650313350383055,2.355687975883484,3.2568322480866088,1.0900117,1.3079686,1.6483887,2.1442254,0.80234957,0.08717829,0.08790053,0.022571577,1.2885048e-06,0.00065153686,0.0037866798229515553,0.007129875477403402,1.5076642,1.4996438,1.5294104,1.4814863,3.2330503,3.099853,2.2225194,2.059412
71,1,14,0,1.587199866771698,0.4643101245164871,0.4664285033941269,2.1499237713089157,1.2660531997680664,0.5088735237955063,0.9612742,1.0386995,1.1651803,1.3493222,0.92867696,0.05787722,0.011287052,0.0021587228,0.0020686905,0.0074342648,0.0007782183238305151,3.33300449710805e-05,1.0039475,2.1395655,1.7110815,2.1072903,2.4021192,5.239678,2.855392,2.2020693
86,1,5,0,3.059470534324646,1.6585513353347778,1.4602735042572021,2.427129131914374,2.24138605594635,1.6382881278041048,0.91136855,0.98463416,1.1247795,1.3434471,0.84570676,0.061178382,0.069995865,0.023119047,0.000105782296,0.006469605,0.004426020663231611,0.0,0.9873984,1.1920562,1.1090937,1.1890154,2.2440968,4.5488644,3.202147,2.5258512
87,1,7,0,0.35263606905937195,0.6961658596992493,0.7152170240879059,2.0526248993554277,1.3634170889854431,0.4786767879572558,1.0885094,1.2981707,1.6543876,2.205692,0.88125503,0.06731524,0.042656954,0.008772777,0.00087265554,0.010861866,0.000722578086424619,3.96454697693116e-06,0.9654486,1.7682557,0.830081,0.2502241,2.254224,6.17182,4.4011064,2.7684803
89,1,9,0,0.07343685999512672,0.6507197916507721,1.2009078860282898,0.5084660302279944,4.210080444812775,0.8350934129591323,1.0989608,1.298999,1.6152569,2.081315,0.89842075,0.07063783,0.024655733,0.006285682,0.002459664,0.010237256,7.291042857104912e-05,0.0,1.3306262,2.3300667,0.31315517,1.196701,2.47802,4.7341495,4.7734227,2.8955946
90,0,10,0,1.2355268597602844,0.4014171361923218,1.7004239559173584,1.1371640773042584,3.0317493677139282,0.4388575567964657,1.2095115,1.4513441,1.8170422,2.3521602,0.97255164,0.016997065,0.0066023646,0.0038489327,0.00017410613,0.00038497214,0.006383324507623911,0.0013091753935441375,1.5288966,2.0445824,0.44113255,1.02915,3.3587472,4.5301003,3.322836,2.193942
92,1,11,0,0.9874876737594604,1.2681896090507507,0.6638746559619904,0.28821174275697875,1.7723132371902466,0.42236159346130453,1.2224168,1.5043472,1.9229785,2.5223484,0.96053714,0.03095133,0.006989769,0.001521865,0.0022904326,0.00906566,0.000759707938414067,0.0,1.2080617,2.4601731,1.0447388,1.6272049,2.5992343,5.9726934,4.360977,2.2490253
100,2,8,0,0.6104691475629807,1.4889762997627258,0.7328055128455162,0.1477866830739341,1.086529403924942,0.8085154039020701,1.0664598,1.1899933,1.38164,1.6575861,0.91817784,0.027781121,0.03652242,0.017518641,0.0014318295,8.0794736e-05,0.00800899788737297,0.0006901936139911413,2.320399,1.4455299,1.4814234,1.5334682,3.5283403,3.693829,3.1122975,2.745781
101,2,13,0,1.0445727705955505,0.7018185257911682,0.8222762942314148,0.4454617567800338,1.4665037989616394,0.21903622433327152,1.0023292,1.0932684,1.2324928,1.4254441,0.9538249,0.039937172,0.002973562,0.0032643527,0.0022075768,9.931116e-05,0.007463409099727869,0.000200905604287982,2.239169,1.3444805,1.2726297,1.0109453,3.4819677,3.7255182,3.9567604,3.923787
102,1,8,0,1.18629789352417,0.9963855445384979,0.7276555895805359,0.23243156384126082,3.3173266649246216,0.40416026931484283,1.1860837,1.4377671,1.815555,2.362511,0.9591483,0.032303996,0.0053460174,0.0032017336,0.0016951907,0.007343739,0.0011715663131326437,0.0,1.1356072,2.3426147,1.8862057,1.6946001,2.6323285,5.929121,2.2885265,1.6537466
103,0,14,1,0.8616527915000916,2.7336678504943848,1.4454731047153473,0.3142650431071852,2.213364839553833,1.0942497143611472,1.0617968,1.261774,1.545976,1.9361557,0.83921844,0.10965348,0.039986733,0.011141331,4.6110377e-05,0.004782436,0.0060156225226819515,0.0011198658030480146,1.037415,1.1694188,0.946054,1.1891894,2.492898,4.0098834,4.0821147,3.6301808
111,1,15,0,1.4486570954322815,0.13556906580924988,0.7174189984798431,2.17096121803178,1.239173948764801,0.535344084370694,1.3062971,1.6047045,2.057312,2.7292845,0.9322927,0.050456896,0.012838571,0.0044118776,0.0022316284,0.007111894,0.0008039522217586637,3.33300449710805e-05,1.009902,2.2149315,1.6366768,0.76937675,2.3916295,5.049694,2.6317635,1.6421537
133,2,13,0,1.5435996651649475,1.0975287556648254,0.06912487000226974,0.30878331735153247,1.8900993466377258,1.1764370370197927,1.1591524,1.3929563,1.759811,2.3126519,0.95753145,0.016751619,0.014224958,0.011491982,0.0016138146,0.00033872208,0.0068322173319756985,0.0003529981477186084,2.1933947,1.3807902,0.7448158,0.7277136,3.3984165,3.8465853,4.0280614,4.1632195
137,0,6,0,0.5418847799301147,1.7058655619621277,3.963792145252228,1.280039746111465,4.211382865905762,1.2203628033649716,1.1237127,1.3638958,1.7435627,2.307152,0.91543144,0.043438382,0.028572863,0.01255732,0.00045479552,0.00040919933,0.006958183832466602,0.0014803193043917418,1.5786912,1.3884659,0.3702612,0.41609,3.4145308,4.271909,3.3504782,4.183647
143,0,11,1,0.0,0.0,1.5446999669075012,1.0111031482300588,1.602581799030304,0.8387632077589522,1.1677517,1.3962889,1.6983618,2.089965,0.91223526,0.07360662,0.011580822,0.0025773246,0.00017911012,0.004123863,0.00577593082562089,0.0008528172038495541,1.0440309,1.3219647,0.9032507,1.1833887,2.6891327,4.084793,3.7245264,3.3700337
148,1,13,0,0.49488188326358795,0.7895058393478394,0.22381682693958282,5.413756406079458,1.8232638239860535,0.721627170810943,1.077001,1.2330203,1.4631804,1.7857566,0.9276847,0.06671192,0.0025453903,0.003058033,0.0018572449,0.007637152,0.00025358353741467,0.00013740675058215857,1.1393626,2.019002,0.914341,0.7460785,2.4864764,4.8888865,3.6992302,4.433593
155,0,14,1,0.14023181051015854,5.045949697494507,5.116567470133305,6.734877170583541,1.1722934544086456,5.3111669241392905,1.1840966,1.4094882,1.7154689,2.1214447,0.7753682,0.14277701,0.06329712,0.018557627,0.0043918886,0.00085353985,0.043111369013786316,0.002392677590250969,1.8154869,0.8029995,0.9565377,1.2800565,3.3292456,3.8323681,2.713953,2.7723365
157,0,10,0,1.7894726395606995,0.7914788126945496,0.5504977703094482,0.12221037463887824,1.7997599840164185,0.8556003381293594,1.0678786,1.1769892,1.3567109,1.6207491,0.99354076,0.0026483785,0.00311481,0.0006960236,9.94619e-06,0.0005824008,0.00597173860296607,0.0014919104287400842,1.5123458,1.5656757,2.090559,0.30270576,3.514591,4.629466,0.9811611,1.7647038
159,2,9,0,0.2917536199092865,1.207617461681366,0.6165394335985184,0.610902738018891,1.1367492079734802,0.6579955078753501,1.0118963,1.1586075,1.4012576,1.7652521,0.9379713,0.023810998,0.026765717,0.011451986,0.0010108596,0.00019852437,0.009805536828935146,0.0007150715100578964,2.3257787,1.5869865,0.9665079,1.3839064,3.5565834,3.9760118,3.4936795,3.153779
165,2,7,0,1.015761524438858,0.5678489357233047,0.8543144166469574,1.191487225824931,2.022795796394348,0.4298564982081329,1.083346,1.2856814,1.5974101,2.0506735,0.94646335,0.04419849,0.006785823,0.0025523049,0.0029193426,0.00046850007,0.012327294796705246,0.0005928308237344027,2.2361257,1.3223019,1.0356455,0.9844818,3.5827036,4.062291,2.9370718,2.4468708
170,2,7,0,1.7480592131614685,2.036580741405487,0.32879251427948475,1.215691907534524,1.4270943999290466,1.1500334151212572,1.1428851,1.3289554,1.6174573,2.0435476,0.90238386,0.031995278,0.048404943,0.0172159,0.0008631513,0.00033917325,0.007254126947373152,0.001609289669431746,2.308098,1.7600265,1.6706066,1.598629,3.4700027,3.791339,2.826232,2.3742056
175,2,9,0,1.2319302260875702,0.5706396102905273,3.9407530575990677,1.0114164802888064,1.8760982751846313,2.225903137785347,0.9993245,1.2188736,1.612199,2.2426684,0.9442216,0.045037128,0.0048317513,0.005909547,0.0017305388,0.0019104569,0.00576694356277585,0.0011241250904276967,2.0746133,1.3562536,1.0080395,1.5737658,3.4106257,4.5649824,3.746254,1.7980328
176,0,14,1,1.5731621980667114,1.0162867307662964,1.0639834254980087,0.5011743296125493,1.1703919172286987,0.4625782273040673,1.2515845,1.5605898,1.9987602,2.6189888,0.8873265,0.08607506,0.020424485,0.0061740065,3.5207526e-05,0.003563189,0.005880221724510193,0.0014989329501986504,1.1112005,1.2063079,0.96763897,1.2205796,2.7269878,4.140895,3.2893891,2.8365145
