node_id,observed_label,degree,is_poisoned,score_structure,score_input_spectrum,score_model_js,score_spectral_relation,score_transfer,score_combined,moment_0,moment_1,moment_2,moment_3,input_band_0,input_band_1,input_band_2,input_band_3,model_js_layer_1,model_js_layer_2,spectral_relation_layer_1,spectral_relation_layer_2,delta_gain_l1_b0,delta_gain_l1_b1,delta_gain_l1_b2,delta_gain_l1_b3,delta_gain_l2_b0,delta_gain_l2_b1,delta_gain_l2_b2,delta_gain_l2_b3
32,0,16,0,1.4958555698394775,0.6809024214744568,0.6709325611591339,2.0472390152311832,3.587825894355774,0.9270033029185966,1.0151598,1.1558018,1.3900489,1.7394439,0.987977,0.0072198845,0.0036841305,0.0011190536,0.00014652581,0.00023584369,0.007062056567519903,0.0011098564136773348,1.4606848,1.948391,1.6726799,1.4898033,3.2651925,4.223107,2.7844987,2.303955
33,2,16,0,1.0373819470405579,1.2909973859786987,0.6983028054237366,0.6060175562478651,1.5270203948020935,0.2971286418017573,0.9775577,1.072111,1.223923,1.4415159,0.96853775,0.020946417,0.008594485,0.0019212671,0.0026732981,0.00024803216,0.009643486700952053,0.0003292060864623636,2.1394076,1.1168008,1.5970287,1.6333418,3.5060568,3.7915015,2.0987892,2.2714357
34,2,10,0,0.9284873008728027,0.6377920508384705,0.472371406853199,0.5273963849420624,5.288367390632629,1.1053976964381977,0.99103683,1.0967132,1.2828568,1.5694937,0.95198643,0.040985808,0.004436492,0.0025913196,0.0024714367,0.0003104617,0.006706817541271448,0.0003799628175329417,2.126358,1.1914692,-0.13701916,0.21504402,3.4219818,3.867745,3.3017502,2.5150843
36,2,7,0,1.009537935256958,2.700069785118103,5.523952543735504,2.2435011740898054,2.4259631633758545,3.248925569038314,0.9723206,1.0941604,1.3075054,1.6388372,0.8987512,0.07119346,0.0221742,0.007881068,0.00033081823,0.0029016677,0.001433103927411139,0.0,2.0326033,1.7291913,1.7241602,1.5002108,3.3202624,4.6531506,3.289823,1.4499865
38,0,16,0,0.6159338653087616,0.7058284878730774,0.5561195313930511,0.060756636200344286,3.356936812400818,0.5364405569718153,1.141687,1.3177081,1.5718006,1.9232305,0.98818326,0.0024973464,0.008361929,0.00095746573,6.523939e-06,0.0006157042,0.005943729542195797,0.0012841137358918786,1.4995537,1.5892434,1.3973169,1.3608713,3.4802911,4.9569793,1.782527,2.2757702
40,1,13,0,0.4060015231370926,0.6034554243087769,0.4280523359775543,3.773927259085517,2.3059927225112915,0.5839283366665154,1.0743074,1.2272654,1.4739308,1.8477411,0.9399101,0.05252898,0.004904013,0.002656863,0.0024079345,0.008217445,0.0002774380845949054,5.04572999489028e-05,1.1073334,2.1759148,1.0126295,0.9918318,2.538475,5.1911654,3.7219315,5.221884
42,0,10,0,1.8766499161720276,0.6708053052425385,1.0151344686746597,1.6469909310682929,2.848304033279419,0.6125003902045985,1.2427477,1.5399097,1.9898151,2.6513672,0.98742014,0.008742323,0.0026417368,0.0011958664,3.252209e-05,0.0011338902,0.005964129697531462,0.0018648074474185705,1.510813,1.4980803,0.4492941,1.1241922,3.4686952,5.938651,1.8927946,2.5059786
43,0,6,0,0.6141051054000854,1.7406479120254517,0.5283375382423401,0.3287269495995755,4.317072868347168,0.8384175683965438,1.053656,1.2453178,1.5679983,2.0658786,0.9016412,0.051253505,0.03679474,0.010310505,1.5556696e-05,0.0005707435,0.005924594588577747,0.0013957179617136717,1.4124691,1.3711233,1.5351028,1.5300808,3.1005442,4.275538,2.94273,2.4210358
51,0,14,1,0.47065669298171997,4.934283256530762,5.099712654948235,6.574314817327123,1.070371299982071,5.2008139100303765,1.1861658,1.432962,1.7784128,2.2468262,0.7655665,0.15179867,0.06515228,0.017482566,0.004317031,0.0009007698,0.043005578219890594,0.0022900719195604324,1.7974477,0.846982,0.8516207,1.1828642,3.2908237,3.8568485,2.8965845,3.0834684
58,0,8,0,0.7606942653656006,0.6781059801578522,0.34578046668320894,0.16717100460329787,3.05901175737381,0.3852234895728719,1.119487,1.2833997,1.5358454,1.9069548,0.9878036,0.0083652465,0.0025946281,0.0012365885,6.3921834e-06,0.00069556106,0.005995401181280613,0.0014304856304079294,1.517899,1.550581,1.3359728,1.0988111,3.508284,4.4542027,0.85994434,0.2689066
68,1,9,0,3.0044312477111816,1.08201003074646,0.4578328877687454,5.070351474887668,1.05066978931427,1.5296078655751766,0.96164614,1.0096518,1.1008555,1.2336737,0.9429051,0.023705326,0.011816306,0.021573292,0.0016264934,0.009757209,0.0009312223410233855,8.298667671624571e-05,1.0273614,2.1597362,1.7963152,1.7190094,2.3894765,5.900108,3.6045256,2.6874647
69,2,11,0,1.1756466031074524,0.503593847155571,0.8019851446151733,0.5489372166057724,1.45294851064682,0.3315206587273972,1.1248298,1.3346391,1.6774935,2.20877,0.9429181,0.027462464,0.023516608,0.006102864,0.00095953804,0.000120382145,0.009654765948653221,0.0003573852882254869,2.2993982,1.5924816,0.45526695,0.444911,3.554456,3.8642626,3.5588222,3.476347
70,0,4,0,0.21504441648721695,5.140475749969482,0.4788954257965088,7.665017306094104,2.3556877970695496,3.256842913522056,1.0900117,1.3079686,1.6483887,2.1442254,0.80234957,0.087178305,0.08790053,0.022571579,1.2863657e-06,0.0006515358,0.0037866749335080385,0.007129876874387264,1.5076642,1.4996433,1.5294113,1.4814873,3.2330494,3.099853,2.2225199,2.059413
71,1,14,0,1.5871995687484741,0.46431007981300354,0.4664281755685806,2.149766688997556,1.2660561800003052,0.508873384515317,0.9612742,1.0386995,1.1651803,1.3493222,0.92867696,0.057877216,0.011287052,0.0021587224,0.0020686905,0.0074342648,0.000778218440245837,3.332993219373748e-05,1.0039477,2.1395655,1.7110815,2.1072893,2.4021192,5.239678,2.855391,2.2020693
86,1,5,0,3.05946683883667,1.65855073928833,1.4602846503257751,2.4271296421323845,2.2413893938064575,1.6382644457500164,0.91136855,0.98463416,1.1247795,1.3434471,0.84570676,0.061178382,0.069995865,0.02311905,0.000105771964,0.006469608,0.0044260211288928986,0.0,0.98739886,1.1920562,1.1090937,1.1890154,2.2440968,4.5488653,3.2021484,2.5258512
87,1,7,0,0.3526366055011749,0.696165919303894,0.7152122259140015,2.0527647981636457,1.3634192049503326,0.47868047545849546,1.0885097,1.2981707,1.6543878,2.205692,0.88125503,0.06731524,0.042656954,0.008772777,0.0008726566,0.010861862,0.0007225779700092971,3.9648266465519555e-06,0.9654491,1.7682557,0.830081,0.2502241,2.254224,6.171819,4.4011083,2.7684822
89,1,9,0,0.07343550026416779,0.6507197320461273,1.2009029984474182,0.508466660923849,4.2100905776023865,0.8350904950355128,1.0989608,1.298999,1.6152569,2.081315,0.89842075,0.07063782,0.02465573,0.0062856814,0.0024596616,0.010237258,7.290951907634735e-05,0.0,1.3306262,2.3300657,0.3131523,1.196701,2.47802,4.7341495,4.773421,2.8955946
90,0,10,0,1.235528588294983,0.4014173001050949,1.700373113155365,1.1371620306697467,3.0317299365997314,0.43883319650276686,1.2095115,1.4513444,1.8170422,2.3521605,0.9725516,0.016997064,0.0066023623,0.003848932,0.00017410702,0.00038497336,0.006383324507623911,0.0013091771397739649,1.5288966,2.0445824,0.4411316,1.02915,3.3587465,4.530099,3.322836,2.193943
92,1,11,0,0.9874870181083679,1.2681893110275269,0.663875550031662,0.28821469862687527,1.772310197353363,0.4223633367333156,1.2224168,1.5043472,1.9229785,2.5223482,0.96053714,0.030951334,0.006989768,0.0015218648,0.0022904363,0.009065662,0.0007597078802064061,0.0,1.2080617,2.4601731,1.0447378,1.627204,2.599234,5.9726934,4.360977,2.2490253
100,2,8,0,0.6104682981967926,1.4889761209487915,0.7328422516584396,0.1477902683713686,1.0865268409252167,0.8085013280316652,1.0664598,1.1899933,1.38164,1.6575862,0.91817784,0.02778112,0.03652242,0.01751864,0.0014318558,8.0765516e-05,0.008008983917534351,0.0006901980377733707,2.320398,1.4455299,1.4814234,1.5334682,3.5283394,3.69383,3.1122975,2.745781
101,2,13,0,1.0445724129676819,0.7018186151981354,0.8223752379417419,0.44545736750570725,1.4664993286132812,0.21915694144409553,1.0023293,1.0932685,1.2324928,1.4254442,0.9538249,0.039937172,0.0029735616,0.0032643527,0.002207572,9.931407e-05,0.007463396992534399,0.00020090298494324088,2.239168,1.3444815,1.2726297,1.0109463,3.4819667,3.7255182,3.9567585,3.923787
102,1,8,0,1.186297357082367,0.9963861405849457,0.7276588380336761,0.23243167888315228,3.31732714176178,0.4041609754067183,1.1860837,1.4377671,1.815555,2.362511,0.9591483,0.032304,0.0053460174,0.003201734,0.001695191,0.0073437393,0.0011715664295479655,0.0,1.1356072,2.3426147,1.8862038,1.6945992,2.6323283,5.929122,2.2885275,1.6537485
103,0,14,1,0.8616527915000916,2.733668088912964,1.4454881846904755,0.3142673082299982,2.213365316390991,1.0942463913461933,1.0617968,1.261774,1.545976,1.9361553,0.83921844,0.10965348,0.03998673,0.011141331,4.6111832e-05,0.0047824085,0.006015618797391653,0.0011198656866326928,1.0374155,1.1694193,0.9460535,1.189188,2.4928985,4.0098834,4.0821157,3.6301823
111,1,15,0,1.4486576914787292,0.13556649163365364,0.7174177169799805,2.1708039364765477,1.2391712665557861,0.535344879376349,1.306297,1.6047045,2.057312,2.7292845,0.9322926,0.050456893,0.012838574,0.004411877,0.0022316293,0.007111894,0.0008039521053433418,3.332993219373748e-05,1.0099025,2.2149315,1.6366777,0.76937675,2.3916295,5.049694,2.6317635,1.6421537
133,2,13,0,1.5435978770256042,1.0975295901298523,0.06914988905191422,0.30878008046265276,1.89009428024292,1.1764826855309887,1.1591524,1.3929564,1.759811,2.3126519,0.95753145,0.016751613,0.014224959,0.011491984,0.0016138116,0.00033872304,0.00683220662176609,0.0003529946261551231,2.1933937,1.3807912,0.7448168,0.72771454,3.3984158,3.8465862,4.028062,4.1632185
137,0,6,0,0.5418850481510162,1.7058653831481934,3.9637489318847656,1.2800288390598695,4.2113776206970215,1.2203071620191817,1.1237127,1.3638958,1.7435627,2.307152,0.91543144,0.043438382,0.028572861,0.01255732,0.00045479287,0.00040916857,0.006958177778869867,0.0014803210506215692,1.5786912,1.3884649,0.3702612,0.41609,3.4145303,4.27191,3.3504782,4.183647
143,0,11,1,0.0,0.0,1.5447222590446472,1.0111131885311009,1.6025823950767517,0.838762688452275,1.1677517,1.3962889,1.6983618,2.0899656,0.91223526,0.07360662,0.011580822,0.0025773246,0.00017911286,0.004123869,0.005775926169008017,0.0008528173202648759,1.0440311,1.3219647,0.9032502,1.1833878,2.6891332,4.0847936,3.7245278,3.3700347
148,1,13,0,0.4948819577693939,0.7895059883594513,0.22382070124149323,5.413757563310487,1.8232638835906982,0.7216617887993027,1.0770011,1.2330203,1.4631804,1.7857566,0.9276847,0.06671192,0.0025453893,0.003058033,0.0018572424,0.007637142,0.0002535818493925035,0.00013740880240220577,1.1393626,2.019002,0.9143419,0.74607754,2.486477,4.888886,3.6992297,4.4335957
155,0,14,1,0.1402302347123623,5.045950412750244,5.116567984223366,6.7348913341084495,1.1722889244556427,5.311165828224415,1.1840966,1.4094882,1.7154689,2.1214445,0.7753682,0.14277701,0.06329712,0.018557627,0.0043918923,0.00085353875,0.04311136528849602,0.0023926773574203253,1.8154871,0.803,0.9565377,1.2800565,3.329245,3.8323686,2.7139525,2.772336
157,0,10,0,1.7894720435142517,0.7914787530899048,0.5504758059978485,0.12221181981037191,1.7997570037841797,0.8556021783759938,1.0678786,1.1769892,1.3567109,1.6207491,0.99354076,0.0026483778,0.0031148097,0.0006960235,9.946087e-06,0.00058240077,0.005971736274659634,0.0014919124078005552,1.512346,1.5656748,2.09056,0.30270576,3.5145905,4.6294656,0.9811621,1.7647018
159,2,9,0,0.2917534410953522,1.2076179385185242,0.6165618896484375,0.6108938328578128,1.136753112077713,0.6579876656097741,1.0118963,1.1586075,1.4012575,1.7652521,0.9379713,0.023811,0.026765717,0.011451987,0.0010108,0.00019852768,0.009805501438677311,0.0007150666788220406,2.3257782,1.586988,0.96650887,1.3839064,3.5565825,3.9760127,3.4936786,3.15378
165,2,7,0,1.0157606899738312,0.5678487718105316,0.854344367980957,1.1914964398331909,2.0227963626384735,0.42985245799937194,1.083346,1.2856814,1.5974101,2.0506735,0.94646335,0.04419849,0.0067858254,0.0025523044,0.0029193677,0.00046852833,0.012327265925705433,0.000592829892411828,2.2361252,1.3223023,1.0356455,0.98448086,3.5827026,4.062292,2.9370718,2.4468718
170,2,7,0,1.748058259487152,2.0365808606147766,0.32873898558318615,1.215715884117364,1.4270925521850586,1.1500694017772126,1.1428851,1.3289555,1.617457,2.0435476,0.90238386,0.03199528,0.048404943,0.0172159,0.00086318096,0.00033920552,0.007254109252244234,0.0016093243611976504,2.3080976,1.7600265,1.6706066,1.598629,3.4700022,3.7913384,2.8262315,2.3742065
175,2,9,0,1.231928527355194,0.5706396102905273,3.940365955233574,1.0113862044566495,1.8760972619056702,2.2253991556514476,0.99932456,1.2188736,1.612199,2.2426682,0.9442216,0.045037124,0.004831751,0.0059095463,0.0017305014,0.0019104647,0.0057669528760015965,0.0011241092579439282,2.0746124,1.3562546,1.0080404,1.5737658,3.410625,4.564984,3.746255,1.7980347
176,0,14,1,1.5731597542762756,1.0162871778011322,1.064008817076683,0.5011766608304116,1.170390784740448,0.46257840094934854,1.2515845,1.5605898,1.9987601,2.6189888,0.8873265,0.08607507,0.020424485,0.0061740084,3.5209585e-05,0.0035631892,0.00588021706789732,0.0014989328337833285,1.1112006,1.2063084,0.9676385,1.2205796,2.726988,4.140896,3.2893887,2.836515
