node_id,observed_label,degree,is_poisoned,score_structure,score_input_spectrum,score_model_js,score_spectral_relation,score_transfer,score_combined,moment_0,moment_1,moment_2,moment_3,input_band_0,input_band_1,input_band_2,input_band_3,model_js_layer_1,model_js_layer_2,spectral_relation_layer_1,spectral_relation_layer_2,delta_gain_l1_b0,delta_gain_l1_b1,delta_gain_l1_b2,delta_gain_l1_b3,delta_gain_l2_b0,delta_gain_l2_b1,delta_gain_l2_b2,delta_gain_l2_b3
10,0,2,0,1.8384367227554321,2.1212778091430664,0.2725830748677254,0.09165255141783984,1.5087924003601074,1.071645017858629,1.9726787,3.4574127,6.1321206,10.931644,0.56076646,0.05924219,0.057419185,0.32257217,0.0005996736,0.0051281126,0.0016536775510758162,0.006194000598043203,1.7123785,2.1854572,1.084672,2.0559855,3.7102633,5.0478067,4.4534035,2.4842243
11,0,2,0,0.43558189272880554,0.4643528610467911,2.1563652753829956,0.6569052700850004,1.0490872859954834,1.1996211879381615,1.2113413,1.4880596,1.9350408,2.6480453,0.3991592,0.22232291,0.23480438,0.14371356,0.004122973,0.014465751,0.0014440953964367509,0.004217251669615507,1.7079082,2.9086523,1.8971786,1.9337492,3.747682,5.9084587,2.9167175,2.431984
12,0,7,1,0.40491174161434174,0.619394838809967,0.4626450501382351,0.47874214862887077,1.103823482990265,0.4717370318959831,1.3112594,1.8158442,2.5319078,3.5507917,0.9646894,0.0014484402,0.01997444,0.01388768,3.0056653e-06,0.00080641825,0.0005952120409347117,0.005434099584817886,1.1294458,1.0790119,1.178297,1.2188301,4.2696185,4.0647335,3.0498934,2.852858
13,3,2,0,2.1474449634552,4.2606589794158936,9.579882621765137,5.614306934227304,1.5784886479377747,5.577259117557955,0.9677963,0.9653885,0.9694304,0.9825811,0.13231774,0.39686581,0.3882451,0.082571395,0.0020982614,0.026621157,0.0002515586093068123,0.16495785117149353,1.7238398,0.5298662,1.9973698,1.8009644,3.9403892,3.614893,2.1645699,2.1784
14,3,5,0,0.6418202519416809,3.808628559112549,0.25978145003318787,4.24595385578742,1.1733868718147278,2.565793046794891,1.1423818,1.4188051,1.8564979,2.5196643,0.34784895,0.46211907,0.09492301,0.095108934,0.0003306077,0.0013250327,0.006243010982871056,0.01222198735922575,1.5493298,1.3542461,1.7613068,1.8828669,3.697504,4.9606147,3.256857,2.1744308
15,3,4,0,0.7577531039714813,1.5702641010284424,1.8184923008084297,0.33674805592486556,1.5078270435333252,0.9473541986140473,1.2011077,1.4500858,1.8082997,2.3082237,0.6711097,0.19064099,0.10845939,0.029789915,0.0009553157,0.0012252483,0.0015414180234074593,0.013796208426356316,1.7029362,2.4633884,2.55336,2.1305656,3.9825888,4.5180197,2.5841465,2.4177332
16,2,4,0,0.5050201416015625,0.8675810098648071,0.5007055923342705,0.5447933731841008,2.517942726612091,0.24244516118303472,1.2133842,1.7003094,2.5399687,3.9531262,0.44624767,0.1816231,0.1533529,0.21877632,0.0004202677,0.00018464137,0.00080805120524019,0.025510936975479126,1.5271564,1.4620609,1.8045464,2.6273699,3.8320422,3.6209698,3.9206705,5.1210527
17,3,5,0,0.8829682469367981,0.7366039305925369,1.295549988746643,0.46781048069209086,2.167871594429016,0.7657914909915488,1.3866674,2.0297387,3.1039124,4.888275,0.6584675,0.11789507,0.0977609,0.1258766,0.0006106548,0.0002274113,0.000690221437253058,0.014425598084926605,1.8272724,0.45216084,1.6937475,2.4577665,4.061101,4.5653257,3.4068298,2.9635372
18,1,5,0,3.3806508779525757,1.052012413740158,1.2935499548912048,0.6996303298951758,2.9732030034065247,1.38759052559764,1.4492952,2.2181993,3.5301588,5.7222676,0.38404343,0.20033896,0.19374701,0.22187062,0.0021562902,0.0093642,0.0036714253947138786,0.00751818111166358,1.8889117,2.635788,1.6040478,2.4560452,4.246579,6.0320125,7.1557097,2.068554
19,0,4,1,0.14951661974191666,0.6730638742446899,0.5518162250518799,0.4152844242289597,0.756627768278122,0.4587896661597135,1.4229997,2.0386462,2.976572,4.3928833,0.99618584,0.0002926015,0.0006969203,0.0028247128,8.206858e-06,0.00017374182,0.0006354175275191665,0.0072180903516709805,1.1111413,1.517703,1.1249876,1.3445864,4.1165023,4.7058487,3.980033,2.8324146
20,5,5,0,0.5417593568563461,0.4875161498785019,0.6141242384910583,0.4860536064309962,1.5361005067825317,0.44532247052686474,1.4072016,2.0564284,3.124099,4.83107,0.46914014,0.14613636,0.17828909,0.20643434,0.0001763007,0.000669927,0.0002339203201700002,0.001529743429273367,1.4294686,2.069024,1.938014,1.6755753,3.6719613,6.7562103,3.3772287,3.632331
21,3,2,0,1.74423748254776,2.2774900794029236,7.6141932010650635,2.4486826893676437,1.4809723198413849,3.628683004905523,1.4358884,2.4292984,4.2387123,7.480423,0.5148731,0.08282628,0.064145416,0.33815515,0.0034525525,0.009492023,0.00019180495291948318,0.0074280439876019955,1.7576251,2.5969286,1.9093361,1.8056164,3.811078,5.297991,4.4930983,2.5117617
22,0,8,1,1.8746175169944763,0.5592297166585922,0.7100757211446762,2.32818268061478,1.2248607277870178,0.8705702349409942,0.99149084,1.1818854,1.4328127,1.7430644,0.8931923,0.075907394,0.022185398,0.008714802,0.00043885797,0.00063213846,0.00047177047235891223,0.01406928338110447,1.1239004,1.4239521,0.7336712,1.3052416,4.275757,4.0972066,3.51401,3.0792952
23,6,1,0,0.39620332419872284,1.3702859282493591,0.33690783381462097,1.0348951464255713,0.6744896769523621,0.5362148160929612,1.2937568,1.8968619,2.937496,4.670297,0.35448483,0.25662822,0.19852698,0.19035992,7.2766095e-05,0.0009321029,0.01586214080452919,0.021653294563293457,1.4704337,1.3940716,1.4584541,1.3175383,3.7399693,3.7453113,3.2619967,3.4907207
24,3,7,0,0.898808628320694,0.9905067384243011,0.8559816777706146,4.0191339141130165,1.4425340294837952,1.510919454920216,1.088669,1.321843,1.6755012,2.2009263,0.62509656,0.14201653,0.16262572,0.070261195,8.405757e-05,0.0029283212,0.003353053703904152,0.022143101319670677,1.8465314,1.6442671,1.6539927,1.8887701,4.2434835,2.7059536,3.676834,2.4270582
25,3,4,0,0.42415815591812134,0.633104681968689,0.34772486984729767,0.37361588254891465,2.267476737499237,0.7037803446627786,1.2915944,1.8021754,2.6648118,4.081677,0.496579,0.18483499,0.15777169,0.16081429,0.00030258083,0.0018137675,0.0009980809409171343,0.012694448232650757,1.7189865,2.094736,2.0338907,0.937438,3.8391047,5.3975306,2.6405182,1.7688351
26,6,5,0,0.587466299533844,1.2177790403366089,0.34470856189727783,2.4584361574159326,1.4615992307662964,0.774297774441965,1.1087583,1.4268888,1.8753043,2.5068269,0.6401773,0.31934896,0.037549395,0.0029244428,0.0006210923,0.00031489902,0.031137188896536827,0.01446459349244833,1.2273898,1.0314822,0.99718857,1.335125,4.217403,3.9869943,3.825963,1.885109
27,3,4,0,0.3179285377264023,0.6708874404430389,0.46038419008255005,0.22173150349442006,1.5765145421028137,0.5111296050442176,1.1618906,1.5458364,2.1142638,2.9434183,0.5611204,0.108771496,0.2094129,0.120695285,8.6996995e-05,0.00171488,0.001165150199085474,0.013218487612903118,1.6429105,1.9892387,1.3346901,1.6232758,3.7000594,4.800135,2.9554977,1.6405983
28,2,1,0,0.5650517642498016,0.42288918793201447,0.3212190121412277,1.517591545267888,0.9643354415893555,0.7098458750492713,1.0626241,1.3992699,1.9714327,2.885504,0.35331655,0.24273854,0.21475269,0.18919224,0.0005496529,0.0012071773,0.000212155282497406,0.017774740234017372,1.6095004,1.856535,1.6173296,1.6776018,4.0489507,4.2250805,3.7006173,3.613224
29,4,2,0,1.359011173248291,2.413157820701599,3.6260281801223755,2.1138254232363307,1.907754361629486,2.361348192387779,1.025191,1.200194,1.5080403,2.0042279,0.1573857,0.34359884,0.3486016,0.15041381,0.0034609195,0.014651386,0.0,0.0,1.9929338,2.45754,2.288601,2.0858173,4.332124,6.137705,4.5245514,3.8297863
30,3,6,0,0.45849016308784485,0.7233712077140808,6.967939853668213,1.2980265998534115,3.2557802200317383,3.03774393954653,1.0884658,1.4384408,2.0211437,2.9497702,0.4986069,0.1655115,0.140841,0.19504067,0.002773481,0.0074730655,0.001751850126311183,0.010928836651146412,1.5534573,2.6362848,2.1132507,0.79780674,3.6153321,6.6061463,3.2064037,3.6573925
31,0,4,1,1.3588027954101562,0.4471992552280426,0.5778769254684448,0.8090401544400668,2.457039952278137,0.278411988257138,1.3621082,2.120088,3.3577468,5.3613057,0.98710823,0.0056180772,0.00032369175,0.0069499947,1.5013102e-05,0.00068386074,0.000676167372148484,0.005442543886601925,1.1217389,0.9418502,1.1281319,1.1534414,4.1491156,2.5879054,4.249959,2.8764791
32,0,4,0,3.7652788162231445,10.0,10.0,5.55355719808364,10.0,6.921025995578749,1.127354,1.4551386,2.0158448,2.951968,0.48819223,0.19619058,0.1717431,0.14387421,0.0029807198,0.006640584,0.0031927633099257946,0.008102620020508766,1.4495387,3.800848,1.8035326,1.5305548,3.4847617,7.844228,3.6951675,2.630128
33,4,9,0,0.165661059319973,0.8978144526481628,0.7508464157581329,1.0336433750233431,1.2399113178253174,0.4474517794948831,1.2700411,1.7978907,2.6385915,3.9619102,0.6272156,0.09785736,0.15239486,0.12253215,0.00021570822,0.0050954698,0.002024126937612891,0.01142234168946743,1.7502294,1.9653435,1.2138405,1.5471277,3.9037871,7.0194564,2.0529547,1.6263285
34,2,1,0,2.4338449239730835,2.1566559076309204,4.459139823913574,5.336932623036525,0.8348203301429749,3.568798337699847,1.007785,1.0126008,1.0162363,1.0154918,0.12992181,0.3953288,0.3974919,0.07725758,0.0039945254,0.018235035,0.0,0.14536762237548828,1.56219,2.2720375,1.7902164,1.6733885,3.989668,4.610471,3.338458,2.9921832
35,0,3,0,0.6874677538871765,0.7671066522598267,0.20971523225307465,0.182034226507375,1.2682850360870361,0.5280107157274034,1.0667747,1.3138409,1.6614946,2.1318827,0.40472314,0.17696965,0.28652462,0.13178259,0.0014697693,0.003356326,0.0020007675047963858,0.006333627738058567,1.5957298,2.7790527,2.0611448,2.1348953,3.7111645,5.472058,2.736928,2.4006557
36,1,8,0,0.9558001458644867,0.636759489774704,0.5638920962810516,0.5150838018874873,0.8349799811840057,0.5671128120128565,1.4071335,1.9965655,2.9259481,4.3703074,0.5742461,0.120924905,0.1687107,0.13611832,1.2460157e-05,0.0016011529,0.0005577783449552953,0.01080410461872816,1.6659741,1.8243074,1.6998835,1.755003,3.8599186,5.475137,2.6544342,2.4474907
37,5,3,0,0.21096207201480865,0.7485845386981964,0.15639984235167503,0.34900716541866383,5.773599863052368,0.8824153110444538,1.2495257,1.7812023,2.747893,4.4834323,0.5460075,0.1079105,0.11325082,0.23283114,0.0014677441,0.0022013797,0.0,0.003431744175031781,1.4277143,2.2514668,2.4627924,2.0327082,3.667171,5.4375434,4.66483,5.384408
38,4,4,0,0.12605055049061775,1.0220236480236053,0.3298972174525261,0.3959721663231024,2.5654564201831818,0.5146426475264814,1.2625761,1.7178931,2.4614468,3.6252594,0.40800703,0.16962497,0.19107947,0.23128848,0.0011343728,0.0019207202,0.0002717872557695955,0.008400201797485352,1.754643,2.4016924,1.76865,0.58795166,3.8930268,5.4233284,3.8698301,1.6527662
39,4,7,0,1.5534773468971252,1.5597763657569885,0.18371577560901642,1.699506836801508,2.1694358587265015,0.889321420534525,0.92917925,1.2350469,1.8044187,2.7976577,0.7334565,0.055742845,0.1079857,0.10281502,0.0009604832,0.0021807146,0.0034224167466163635,0.011316225863993168,1.3836694,1.0309353,1.5146589,1.6971502,4.0155187,3.245191,2.6575737,2.4419823
40,3,3,0,1.6590291857719421,1.1955926418304443,0.553855374455452,0.7131814697037662,1.8096376657485962,0.6807105302338615,1.4079714,2.3820527,4.1259484,7.201143,0.6952931,0.12232721,0.03857361,0.14380613,0.00014363078,0.00021076141,0.000856790691614151,0.011857173405587673,1.6754804,1.966856,1.4747095,1.4583921,3.736289,3.9398928,2.6173925,3.3699331
41,6,4,0,1.1117761731147766,0.9133510589599609,0.8030147850513458,0.48183393308761424,1.1937103271484375,0.5806450742191208,1.0108796,1.1485268,1.3698173,1.6935219,0.40308568,0.23683348,0.26365328,0.096427575,0.001042096,0.001450127,0.012416614219546318,0.009527555666863918,1.4086437,1.5760336,2.1969852,2.0076942,3.445911,4.681118,3.0969515,2.8505373
42,6,2,0,0.1530075054615736,1.627242624759674,0.6867171823978424,0.33717387695701057,3.3377307653427124,0.5860606843848668,1.3399833,1.994991,3.1453981,5.1247087,0.7468195,0.10583281,0.07208979,0.075257845,0.0010299791,0.0024383722,0.01483169011771679,0.012365601025521755,1.1412029,1.0029926,0.64783573,1.8154125,4.081745,4.1259007,2.440113,2.6271315
43,4,6,0,0.5714969635009766,0.9266190081834793,1.6805872321128845,0.1918569071899291,2.7707846760749817,0.8209102490329869,1.420589,2.0105836,2.9951878,4.598532,0.42350003,0.16530159,0.18447338,0.22672503,0.0026905867,0.005921091,0.0007851069094613194,0.009294870309531689,1.8653798,2.8021011,2.0553455,1.5416822,4.077002,8.302565,6.1879005,3.3129663
44,3,3,0,2.6463253498077393,2.2038060426712036,0.3352416306734085,0.03277770996178938,1.1739919781684875,1.8293154316012494,1.8139229,3.0919626,5.3113427,9.155739,0.7707084,0.0132308155,0.040141944,0.17591876,0.00013052026,0.0009938334,0.001084706629626453,0.013679618015885353,1.6229291,2.4264126,1.9747553,1.8539715,4.0226502,5.3745775,2.6921406,3.0290532
45,0,9,1,0.099929703399539,0.10833459347486496,1.4603827856481075,1.9789426870449849,1.8033277988433838,1.0370795671204602,1.253692,1.6618247,2.3090217,3.3325417,0.9095652,0.04986372,0.021887265,0.018683774,0.0008108326,0.0007373127,0.0015046258922666311,0.003336672903969884,1.1265049,1.6674194,0.8775139,1.4439659,3.9618812,4.3246274,3.663158,4.185053
46,2,2,0,0.6143287718296051,1.10157510638237,0.6417586207389832,0.6654582262075711,3.2292555570602417,0.36838800472980743,1.0498728,1.3944756,2.010921,3.0622756,0.3915337,0.1747046,0.18201491,0.2517468,0.00019150812,0.0005384843,0.0010821555042639375,0.024244002997875214,1.705059,1.8321362,1.3971682,1.4081879,4.446438,4.7794456,4.596697,4.5171366
47,5,2,0,2.529287576675415,1.3572408258914948,0.7904084622859955,5.1136513388818114,3.106277823448181,0.8473588542019668,1.8507627,3.2606227,5.8095574,10.386891,0.5629444,0.057560753,0.05301104,0.32648376,1.9687373e-05,0.00015870106,0.0016951322322711349,0.0029579168185591698,1.3078036,1.304534,1.2945681,1.0345802,3.9182181,4.2144275,3.4785728,3.7850914
48,3,9,0,0.724695235490799,0.37798209488391876,0.7207891196012497,1.7826992418010459,1.2239292860031128,0.8084926853563404,1.0383304,1.3237356,1.8054456,2.577903,0.572109,0.14536357,0.11247676,0.1700506,0.00044612345,0.0018832776,0.0030453470535576344,0.014995116740465164,1.8751392,1.1083431,1.4175339,1.6784182,4.138801,3.7183728,2.446416,2.5795722
49,4,2,0,1.25475412607193,1.9777399897575378,3.344665765762329,5.468743947227701,0.8520668148994446,3.2355810901479103,1.1261641,1.3096682,1.5960026,2.0221825,0.2752275,0.3432384,0.2724919,0.10904215,0.0039383313,0.011378723,0.0,0.05026756227016449,1.758987,3.0419235,2.1347055,1.8977308,3.9858513,5.2462063,2.9492497,2.1323624
50,5,1,0,2.0768625140190125,1.2795185446739197,1.9111279249191284,5.329080889846696,0.7049179971218109,1.0885261788787424,0.9331436,0.94608444,0.9770828,1.0350626,0.16943821,0.3619505,0.36132517,0.107286066,0.0075132856,0.006642161,0.0,0.023824337869882584,1.3588219,2.2819319,1.9749002,1.7354774,3.396802,4.4717684,3.876905,3.054019
51,3,6,0,0.7184718549251556,0.5191395729780197,0.3434316962957382,0.45792538215821915,0.7396485209465027,0.6111934002058035,1.3533367,1.9532104,2.9281132,4.5098763,0.55464876,0.10690649,0.17645667,0.1619881,0.00015426986,0.0007869137,0.0016376792918890715,0.01361764408648014,1.6692548,2.2135887,2.0055056,2.0106583,3.9359527,4.2035227,2.3480558,2.3215857
52,0,5,0,0.11181550100445747,10.0,5.824582040309906,2.451085841052884,7.4323461055755615,5.466738408348148,1.4144131,2.001308,2.9310305,4.3711004,0.3876464,0.18287367,0.22507888,0.20440112,0.00035981822,0.0010358347,0.0011006513377651572,0.006325130350887775,1.8120728,1.9199829,1.0019388,2.3270473,3.981145,4.2154355,5.9487553,2.2099133
53,2,3,0,0.5882124304771423,0.7742131948471069,1.2618164271116257,3.8558950166664387,2.354671001434326,0.9590296089518497,1.1596177,1.4009472,1.7935244,2.4189975,0.30084124,0.3233419,0.2827431,0.09307383,0.001020575,0.009338278,4.407903179526329e-05,0.05781903862953186,1.61556,0.56008434,1.8268366,1.7554417,4.0423675,4.2763405,2.622716,2.7466617
54,1,2,0,1.2706528306007385,2.6016225814819336,6.361381888389587,1.869594764145468,2.6949862241744995,3.01827093724443,1.2676309,1.7597871,2.598812,3.9745986,0.24434687,0.30545732,0.28855345,0.16164227,0.012937253,0.020054558,0.0,0.0019786288030445576,1.8143873,2.9089499,2.2287273,1.7507448,3.8645496,5.6765037,4.284229,4.3171015
55,4,12,0,0.6690038442611694,0.45235005021095276,0.4220208525657654,1.0096821168877756,2.250744581222534,0.3886010513656982,1.4546396,2.06716,3.051301,4.6051984,0.5672311,0.13461052,0.15901202,0.1391464,0.0013681196,0.0030864265,0.001948790275491774,0.005951110739260912,1.5105577,2.1337395,1.8301535,2.2795668,3.5814977,4.980779,3.0120187,2.5674791
56,0,7,1,0.668849527835846,0.48797664046287537,0.5430283844470978,0.5282532850249936,0.9087369441986084,0.4640003499505448,1.1509329,1.5018965,1.9828839,2.6438742,0.9421356,0.03264208,0.016934626,0.008287753,7.552301e-05,0.0004871026,0.0006553892744705081,0.00808874424546957,1.1551332,1.4044337,1.0705643,1.2981796,4.3148046,3.8652687,3.5018282,3.3974075
57,0,4,1,1.694368839263916,0.5721836686134338,0.5168149620294571,0.468026519878391,3.315322697162628,0.3218737050097263,1.3450607,1.8102852,2.456323,3.358722,0.9912833,0.0067986054,0.0010030624,0.0009150203,1.5226848e-05,9.317204e-05,0.0006360433180816472,0.00658191554248333,1.108674,1.2549577,0.93021107,1.426239,4.186525,3.766635,3.8445835,3.940116
58,0,4,1,0.47107888758182526,0.5530275404453278,0.2822035104036331,0.6283697261638929,1.290141999721527,0.4188401884764755,1.4747814,2.0577261,2.9086483,4.1489596,0.9942045,0.0025121893,0.0013100897,0.001973243,1.6688598e-05,0.00046946568,0.0006874198443256319,0.008221456781029701,1.1032522,1.3648119,1.1206179,1.3676376,4.0589895,4.9797015,3.0477486,2.7640018
59,2,10,0,0.42139914631843567,0.45864807069301605,0.5662330090999603,0.3466209888113288,2.8411847949028015,0.5058633890317926,1.2533767,1.6467094,2.280898,3.2845957,0.48515564,0.17256269,0.20610124,0.13618045,0.00022597935,0.0005231807,0.0010798489674925804,0.025894172489643097,1.5258999,1.7805052,1.515624,0.61124325,3.9070477,3.5156841,3.0655375,4.111644
60,0,3,0,0.8223387598991394,0.36527716368436813,2.3835948407649994,1.7101573318399643,4.016810059547424,1.3149508630222986,0.9678743,1.20639,1.655612,2.435174,0.38731977,0.2317883,0.21450455,0.16638742,0.0077586966,0.007292015,0.0046893274411559105,0.005909636151045561,1.3959923,2.7679195,2.5951958,3.1371574,3.369772,5.5510807,3.745204,3.8463387
61,0,5,0,4.900864124298096,10.0,10.0,5.416078860593693,7.922390460968018,6.995415193575728,1.0676669,1.3237271,1.7429295,2.3866832,0.36478582,0.23111679,0.25151768,0.15257977,0.0011428444,0.005417078,0.0017304840730503201,0.007818329147994518,1.5548601,2.6855955,1.0075483,1.8350039,3.5709667,6.5679197,5.0881405,2.643897
62,0,1,0,0.3193235546350479,0.6684044599533081,0.44428446143865585,9.09553065887168,1.5135332942008972,1.7284144482152097,1.3641399,1.9472119,2.9448388,4.611887,0.30017138,0.22325715,0.26202902,0.21454242,3.584349e-05,0.003410906,0.009407916106283665,0.03745659440755844,1.7939239,1.8164911,1.7299328,1.7144766,4.0007677,3.9610724,3.1328764,3.3956413
63,0,4,1,1.4528751969337463,0.6758068799972534,0.6706521809101105,0.5118254212937685,0.6618178188800812,0.29872897198033715,1.5556039,2.2523425,3.323781,4.9817767,0.99624896,0.00027848905,0.0006636486,0.0028089774,7.3490264e-06,9.043727e-05,0.0006185075035318732,0.00668110279366374,1.1083282,1.4185324,1.0203142,1.4103041,4.1456447,3.7767863,3.8377914,2.7918873
64,2,3,0,0.8671034574508667,2.158084273338318,0.6905449032783508,1.0303451040010103,1.4114614725112915,0.6003652396047071,1.3009268,1.8293878,2.628363,3.8265889,0.6382529,0.14398174,0.12039992,0.09736538,8.496994e-05,0.0006302832,0.002729154657572508,0.0292502548545599,1.5077758,1.436492,1.3791103,1.9022474,3.856484,3.610022,2.9124308,2.8746948
65,0,10,0,0.680116593837738,5.9499406814575195,1.6995307803153992,5.148246990527251,6.2193849086761475,3.5467523493964968,1.1425529,1.5112075,2.0894353,2.9681976,0.4188144,0.41193968,0.07918958,0.09005641,0.0007867912,0.0011047265,0.014366851188242435,0.007066275924444199,1.533143,1.0896263,1.4841166,1.8433352,3.867941,4.2763443,2.7282047,2.8432894
66,4,1,0,3.3459150791168213,4.038755536079407,0.9062997698783875,0.2152809836928594,5.154863715171814,2.259543444831494,1.75,3.5,7.0,14.0,0.49999994,9.333329e-08,9.333329e-08,0.49999994,8.134085e-08,1.2677257e-08,0.0005319475894793868,0.008760737255215645,2.0127883,0.0,0.0,0.0,4.300045,0.0,0.0,0.0
67,0,6,1,2.634179711341858,0.7298584580421448,0.5372393727302551,0.1572132362886388,1.1537399291992188,1.0952357620703488,1.6727108,2.60297,4.1394577,6.6808434,0.9786006,0.00045271026,0.0027880918,0.018158628,5.28363e-05,0.00054576073,0.0006516772555187345,0.00635973596945405,1.1337078,0.95437145,1.0549922,1.5046687,4.1366606,4.5817423,3.7298303,2.93009
68,2,3,0,0.5601131618022919,0.7244713306427002,1.05360709130764,1.5809342073903088,1.2967820465564728,0.5519588729202993,1.2300477,1.4767914,1.8451301,2.3847806,0.27773288,0.30640924,0.29040328,0.12545459,0.0009817684,0.00818277,0.0,0.0387427881360054,1.5920086,1.7367773,1.9088316,1.9319,3.8234248,5.1976476,3.1623292,2.6913414
69,6,7,0,0.7632584273815155,0.9713441729545593,0.09501474536955357,0.1433838474054867,1.7693540453910828,0.5506759978217773,1.0767938,1.3039142,1.6782342,2.2672746,0.3874172,0.24645518,0.2675434,0.09858423,0.000712579,0.0005620465,0.013271202333271503,0.011303187347948551,1.3514581,1.628643,0.0749073,1.8001604,3.2982378,3.5951414,3.8918743,2.674821
70,5,2,0,0.16170785576105118,0.4373607784509659,0.41710713505744934,0.4037523025902936,1.0603764951229095,0.6944795899977227,1.2170614,1.706524,2.4825757,3.668184,0.48550874,0.13292065,0.20682634,0.17474435,0.0008703182,0.0013647402,1.9103723388980143e-05,0.00227591535076499,1.5143094,2.0514822,1.7362728,1.8958502,3.633051,4.320186,3.1902256,3.1626768
71,2,3,0,0.18644358217716217,2.1935483813285828,0.3247554749250412,0.7330913440898797,3.0455965995788574,0.955334337952993,1.1648399,1.595332,2.194913,3.0227716,0.64952254,0.06025648,0.175709,0.114512,0.0009877025,0.003610332,0.002097737044095993,0.029213108122348785,1.569283,2.8105803,0.8928385,1.9253836,4.0566344,7.7402625,4.043807,2.4516592
